Ranking,Country,Regional indicator,Happiness score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Year
55,Mauritius,Sub-Saharan Africa,0.7456844850065188,0.06610871882668949,0.06623947895791582,0.6304347826086956,0.08334643226473631,0.041543059777102334,0.011219938335046248,2018
24,Mexico,Latin America And Caribbean,0.8234810951760104,0.6296103698696167,0.06308517034068135,0.6739130434782608,0.06839917269906928,0.011645390070921986,0.021299075025693733,2018
67,Moldova,Central And Eastern Europe,0.7128552803129073,0.398183352767172,0.039896793587174344,0.6086956521739131,0.03313960703205791,0.028983789260385005,0.07297019527235354,2018
94,Mongolia,East Asia,0.6456975228161669,0.5543774138127592,0.05554709418837675,0.5869565217391304,0.005640124095139607,0.042869300911854105,0.7132579650565263,2018
81,Montenegro,Central And Eastern Europe,0.6747588005215123,0.6169020394530258,0.061812625250501,0.6521739130434783,0.03700827300930714,0.018889564336372847,0.018317574511819118,2018
85,Morocco,Middle East And North Africa,0.6625293350717079,0.47227827923526017,0.04732164328657314,0.6304347826086956,0.006567735263702172,0.004475177304964539,0.001670092497430627,2018
123,Mozambique,Sub-Saharan Africa,0.5533898305084745,0.12007412192717011,0.012031062124248496,0.3913043478260869,0.07577662874870734,0.03486423505572442,0.03558890030832477,2018
130,Myanmar,Southeast Asia,0.5392046936114733,0.41366175520563536,0.041447895791583166,0.5,0.08273836608066185,0.0010131712259371835,0.04004624871531347,2018
119,Namibia,Sub-Saharan Africa,0.5566101694915253,0.5299067775762171,0.05309519038076151,0.4782608695652173,0.07412409513960704,0.008583586626139818,0.014434737923946558,2018
101,Nepal,South Asia,0.6138591916558018,0.25795970695238074,0.025846693386773548,0.5652173913043479,0.07510031023784902,0.051206686930091186,0.017515930113052414,2018
6,Netherlands,Western Europe,0.9477444589308994,0.8252884574998951,0.08269238476953908,0.7173913043478259,0.0910775594622544,0.05652077001013172,0.06625590955806783,2018
8,New Zealand,North America And Anz,0.932425032594524,0.7689549928298135,0.07704809619238477,0.7173913043478259,0.0954746639089969,0.06191388044579534,0.08745220966084274,2018
41,Nicaragua,Latin America And Caribbean,0.05762711864406779,0.4052725370859642,0.040607214428857716,0.6304347826086956,0.07518821096173733,0.035209726443769004,0.028895169578622815,2018
134,Niger,Sub-Saharan Africa,0.5206518904823989,0.07965507103184684,0.007980961923847694,0.4130434782608696,0.055638055842812825,0.029731509625126648,0.022243576567317576,2018
91,Nigeria,Sub-Saharan Africa,0.6497131681877444,0.41789886537049964,0.04187274549098196,0.326086956521739,0.006592554291623578,0.034086119554204666,0.007140801644398767,2018
2,Norway,Western Europe,0.9676140808344197,0.8827269509007234,0.008844689378757514,0.7173913043478259,0.09798035160289556,0.4842958459979737,0.07639773895169578,2018
75,Pakistan,South Asia,0.6910560625814862,0.39565528703746294,0.0396442885771543,0.5,0.004772492244053775,0.0036636271529888556,0.025479958890030834,2018
104,Palestinian Territories,Middle East And North Africa,0.5959843546284224,0.38957312890135143,0.03903406813627255,0.5869565217391304,0.037991726990692865,0.014573454913880447,0.017195272353545735,2018
27,Panama,Latin America And Caribbean,0.06139504563233375,0.6744655361039387,0.06758016032064126,0.6739130434782608,0.08519751809720787,0.021110435663627154,0.014189105858170606,2018
64,Paraguay,Latin America And Caribbean,0.7181877444589307,0.5061091588381298,0.005071142284569138,0.5869565217391304,0.07715718717683559,0.027469098277608916,0.01665364850976362,2018
65,Peru,Latin America And Caribbean,0.7159191655801824,0.5661067187746881,0.05672244488977956,0.6304347826086956,0.07564943123061015,0.015522796352583587,0.00768448098663926,2018
71,Philippines,Southeast Asia,0.6977835723598435,0.47018522481584524,0.04711122244488978,0.5434782608695652,0.09176008273009308,0.020333333333333335,0.023654676258992806,2018
42,Poland,Central And Eastern Europe,0.05739243807040416,0.7128765347899045,0.07142885771543085,0.6739130434782608,0.0778976215098242,0.018239108409321175,0.014362795477903392,2018
77,Portugal,Western Europe,0.6829595827900912,0.7201377235808132,0.07215631262525049,0.7173913043478259,0.08022543950361945,0.00931003039513678,0.00373792394655704,2018
32,Qatar,Middle East And North Africa,0.808657105606258,0.010000260006760176,0.001002004008016032,0.6521739130434783,0.09335987590486039,0.04348834853090173,0.038356628982528264,2018
52,Romania,Central And Eastern Europe,0.7526857887874836,0.6765415900813422,0.0677875751503006,0.6521739130434783,0.07529886246122026,0.014844984802431611,0.1551901336073998,2018
59,Russia,Commonwealth Of Independent States,0.7350195567144719,0.6980531493818839,0.06994288577154308,0.5869565217391304,0.05699482936918304,0.011030395136778117,0.005706063720452209,2018
151,Rwanda,Sub-Saharan Africa,0.42190352020860494,0.20153123981223514,0.02019338677354709,0.5,0.09077042399172701,0.0033860182370820673,0.09996813977389518,2018
33,Saudi Arabia,Middle East And North Africa,0.8081877444589308,0.8361157390092143,0.08377655310621242,0.6086956521739131,0.07264839710444675,0.016673758865248228,0.028526207605344297,2018
109,Senegal,Sub-Saharan Africa,0.5813559322033898,0.26009876256782677,0.026061122244488977,0.5,0.057888314374353676,0.023397163120567378,0.01847070914696814,2018
78,Serbia,Central And Eastern Europe,0.6813689700130378,0.5910803680895704,0.0592254509018036,0.6304347826086956,0.041089968976215106,0.022681864235055728,0.009648509763617677,2018
113,Sierra Leone,Sub-Saharan Africa,0.5734680573663624,0.1553390388150092,0.015565130260521042,0.30434782608695654,0.05069906928645295,0.04039007092198582,0.01192497430626927,2018
34,Singapore,Southeast Asia,0.8045762711864406,0.9274001124029225,0.09292384769539078,0.7826086956521738,0.09011892450879007,0.04432218844984803,0.0010277492291880781,2018
39,Slovakia,Central And Eastern Europe,0.782438070404172,0.7337060763579853,0.07351603206412825,0.6739130434782608,0.050462254395036196,0.001993920972644377,0.0031079136690647484,2018
51,Slovenia,Central And Eastern Europe,0.7529986962190351,0.7392572206877379,0.07407214428857715,0.7173913043478259,0.09034436401240951,0.02709321175278622,0.001145940390544707,2018
98,Somalia,Sub-Saharan Africa,0.6270404172099087,0.0,0.0,0.34782608695652173,0.0096153050672182,0.040349544072948336,0.06344398766700925,2018
105,South Africa,Sub-Saharan Africa,0.03915254237288135,0.5699868196573111,0.057111222444889774,0.4565217391304348,0.07372388831437436,0.017524822695035462,0.012537512846865365,2018
57,South Korea,East Asia,0.7435202086049543,0.7679189658931133,0.00769438877755511,0.7608695652173914,0.03485625646328853,0.02958966565349544,0.011568345323741007,2018
154,South Sudan,Sub-Saharan Africa,0.40183833116036505,0.2045893193223024,0.02049899799599198,0.3913043478260869,0.015930713547052743,0.037966565349544075,0.023766700924974307,2018
36,Spain,Western Europe,0.8002346805736635,0.7585237216167621,0.0076002004008016025,0.7608695652173914,0.06406825232678387,0.024001013171225938,0.016603288797533405,2018
116,Sri Lanka,South Asia,0.5604302477183832,0.5566064717682659,0.055770541082164324,0.6304347826086956,0.08352119958634954,0.05212158054711247,0.011286742034943474,2018
137,Sudan,Middle East And North Africa,0.5171577574967405,0.36689853936202343,0.0367625250501002,0.4565217391304348,0.002317476732161324,0.022703140830800408,0.0018386433710174718,2018
9,Sweden,Western Europe,0.9312125162972619,0.08219713712556526,0.08235971943887774,0.7391304347826086,0.09412409513960704,0.04826545086119555,0.08618602261048304,2018
5,Switzerland,Western Europe,0.9537418513689699,0.8609563848660066,0.08626553106212424,0.7391304347826086,0.009417786970010342,0.043324214792299906,0.08021891058581707,2018
150,Syria,Middle East And North Africa,0.42891786179921765,0.41769185998835967,0.04185170340681362,0.5652173913043479,0.012600827300930715,0.06373454913880446,0.0324573484069887,2018
26,Taiwan,East Asia,0.8172750977835723,0.8278005228135932,0.0829438877755511,0.7173913043478259,0.059602895553257505,0.025536980749746706,0.017510791366906475,2018
80,Tajikistan,Commonwealth Of Independent States,0.6754106910039113,0.28752947576636995,0.02880961923847695,0.5869565217391304,0.07186970010341262,0.0362968591691996,0.00304830421377184,2018
153,Tanzania,Sub-Saharan Africa,0.4082659713168187,0.275840171844468,0.02763827655310621,0.4782608695652173,0.06864736297828336,0.04578419452887538,0.002186022610483042,2018
46,Thailand,Southeast Asia,0.7692568448500651,0.6161070187824884,0.06173246492985972,0.6521739130434783,0.0909741468459152,0.06164235055724418,0.006554984583761562,2018
139,Togo,Sub-Saharan Africa,0.4988787483702737,0.1572820893343227,0.01575951903807615,0.4130434782608696,0.06196690796277146,0.026823708206686933,0.02264234326824255,2018
38,Trinidad & Tobago,Latin America And Caribbean,0.7848500651890481,0.7414782784352393,0.07429458917835671,0.5652173913043479,0.08208790072388833,0.029005065856129688,0.004194244604316547,2018
111,Tunisia,Middle East And North Africa,0.5763102998696218,0.0545624186228842,0.05467034068136272,0.6304347826086956,0.03861220268872803,0.006817629179331307,0.0014110996916752313,2018
74,Turkey,Middle East And North Africa,0.6923598435462842,0.6963791058567523,0.0697755511022044,0.6304347826086956,0.004628748707342296,0.017904761904761906,0.0244655704008222,2018
68,Turkmenistan,Commonwealth Of Independent States,0.7123989569752281,0.06158760127763322,0.06170941883767534,0.5434782608695652,0.05946639089968976,0.03375481256332321,0.008391572456320657,2018
135,Uganda,Sub-Saharan Africa,0.5200391134289438,0.1951310734079086,0.019552104208416833,0.4130434782608696,0.06419234746639091,0.043984802431610945,0.013630010277492293,2018
138,Ukraine,Commonwealth Of Independent States,0.512490221642764,0.480893503231084,0.04818436873747495,0.5869565217391304,0.0023205791106515,0.031699088145896656,0.002573484069886948,2018
20,United Arab Emirates,Middle East And North Africa,0.8607561929595827,0.8897001322034374,0.08914629258517033,0.6739130434782608,0.09561323681489142,0.04813779128672746,0.04174820143884892,2018
19,United Kingdom,Western Europe,0.8659973924380703,0.7891455177834624,0.07907114228456913,0.7173913043478259,0.07603412616339195,0.060075987841945296,0.06119013360739979,2018
18,United States,North America And Anz,0.06734028683181224,0.8478070429831176,0.08494789579158317,0.6956521739130435,0.07812512926577042,0.04926950354609929,0.3001027749229188,2018
31,Uruguay,Latin America And Caribbean,0.8092177314211211,0.006626172280479293,0.006639278557114228,0.6739130434782608,0.0891923474663909,0.021976697061803444,0.03493525179856115,2018
44,Uzbekistan,Commonwealth Of Independent States,0.7723598435462841,0.4359283341366875,0.04367935871743486,0.5869565217391304,0.001034126163391934,0.055576494427558264,0.05819321685508736,2018
102,Venezuela,Latin America And Caribbean,0.6041069100391133,0.6037946986621653,0.06049899799599198,0.6086956521739131,0.01899896587383661,0.009549138804457956,0.011612538540596094,2018
95,Vietnam,Southeast Asia,0.6429074315514992,0.4333692676009576,0.04342284569138276,0.6304347826086956,0.08824819027921407,0.03001823708206687,0.017879753340184993,2018
152,Yemen,Middle East And North Africa,0.41496740547588,0.267752961577001,0.026828657314629255,0.4565217391304348,0.03481075491209928,0.014088145896656535,0.014426515930113053,2018
125,Zambia,Sub-Saharan Africa,0.5482398956975227,0.3410478672445484,0.034172344689378756,0.4347826086956521,0.07174146845915201,0.037533941236068895,0.018430626927029806,2018
144,Zimbabwe,Sub-Saharan Africa,0.45895697522816165,0.21666463328046529,0.02170941883767535,0.4130434782608696,0.05795036194415719,0.022373860182370822,0.02225179856115108,2018
1,Finland,Western Europe,0.990456323337679,0.795844691961991,0.009795591182364729,0.8043478260869565,0.9762150982419856,0.027344478216818645,0.08920452209660844,2019
2,Denmark,Western Europe,0.9684485006518905,0.8214953588793309,0.09704909819639278,0.8043478260869565,0.09704136504653568,0.045180344478216825,0.09319116135662898,2019
3,Norway,Western Europe,0.962425032594524,0.8834459695952095,0.09760220440881763,0.826086956521739,0.09886763185108584,0.04857953394123607,0.07739157245632067,2019
4,Iceland,Western Europe,0.9545632333767927,0.819550308308016,0.001002004008016032,0.826086956521739,0.09680351602895554,0.063451874366768,0.026785200411099695,2019
5,Netherlands,Western Europe,0.9537809647979139,0.8289665531303815,0.09392084168336673,0.8043478260869565,0.009126163391933817,0.05773657548125633,0.06765056526207605,2019
6,Switzerland,Western Europe,0.9528161668839634,0.08623524211629503,0.09419138276553106,0.826086956521739,0.09362771458117891,0.04717629179331308,0.0777852004110997,2019
7,Sweden,Western Europe,0.9349674054758801,0.8233584073185903,0.09178657314629257,0.8043478260869565,0.0941034126163392,0.047813576494427565,0.08472970195272353,2019
8,New Zealand,North America And Anz,0.9302998696219035,0.7734841105868754,0.09610120240480961,0.826086956521739,0.0958603929679421,0.05906180344478217,0.0863360739979445,2019
9,Canada,North America And Anz,0.9264667535853977,0.8104840725858873,0.09286172344689378,0.826086956521739,0.09566494312306102,0.05103647416413374,0.06993525179856115,2019
10,Austria,Western Europe,0.07203389830508473,0.816806236962161,0.09104008016032064,0.8043478260869565,0.008716649431230612,0.043612968591691996,0.05135971223021583,2019
11,Australia,North America And Anz,0.0717992177314211,0.8144331752625569,0.09552905811623245,0.826086956521739,0.09127714581178904,0.0593677811550152,0.06583144912641316,2019
12,Costa Rica,Latin America And Caribbean,0.9120338983050847,0.6141439677431614,0.08893587174348697,0.8043478260869565,0.09141882109617375,0.0025856129685916922,0.021220966084275438,2019
13,Israel,Middle East And North Africa,0.9082920469361146,0.7576016976441388,0.08977054108216431,0.826086956521739,0.06070941054808687,0.04681965552178318,0.018644398766700924,2019
14,Luxembourg,Western Europe,0.9019817470664928,0.955292837613778,0.09126152304609217,0.8043478260869565,0.08619751809720785,0.03479128672745694,0.0716731757451182,2019
15,United Kingdom,Western Europe,0.8972099087353325,0.7915155794050646,0.09488877755511022,0.8043478260869565,0.0736421923474664,0.062357649442755826,0.06302363823227133,2019
16,Ireland,Western Europe,0.8929595827900911,0.8902461463998064,0.0958567134268537,0.8043478260869565,0.08447052740434334,0.05340526849037488,0.07043576567317575,2019
17,Germany,Western Europe,0.06863102998696219,0.8150421910969685,0.008972945891783567,0.8043478260869565,0.008113753877973114,0.04681965552178318,0.06015930113052415,2019
18,Belgium,Western Europe,0.06782268578878747,0.8050079302061853,0.009283567134268537,0.8043478260869565,0.07741571871768357,0.028613981762917937,0.04760123329907503,2019
19,United States,North America And Anz,0.8761668839634941,0.8507991207771403,0.08993687374749498,0.7608695652173914,0.07440124095139608,0.0501195542046606,0.028999999999999998,2019
20,Czech Republic,Central And Eastern Europe,0.8709256844850064,0.7535735929134157,0.009179358717434869,0.7826086956521738,0.07484694932781799,0.008249240121580547,0.008284686536485097,2019
21,United Arab Emirates,Middle East And North Africa,0.8673272490221642,0.8922711990511755,0.08082965931863727,0.7391304347826086,0.0980392967942089,0.04696555217831814,0.041246659815005145,2019
22,Malta,Western Europe,0.8544328552803128,0.7719130697398133,0.09378456913827654,0.8043478260869565,0.09244467425025854,0.06720770010131713,0.03421891058581706,2019
